,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,masteryexp,duelpoints_max,partybattlepoints_max,duel_rating_score_max,money_max,gathering_num,has_smurf_yn,average_money_spent_per_session,duels_per_session,partybattles_per_session,average_time_between_events,average_time_between_logins,reason_getmoney,reason_spendmoney
1787,704AA6ED,0.00,274+,36632.00,110.00,26.00,37.00,1123.00,0.00,0.00,8.00,7.00,0.00,0.00,0.00,45.00,0.00,34.00,50.00,6.00,337258.54,2.00,0.00,35.00,93.00,18272164.00,0.00,523.00,0.00,31970036.00,21.00,1.00,414788.09,0.00,0.07,85.20,28371.78,101.00,522.00
1788,7059B2A3,0.00,214,87823.00,443.00,43.00,211.00,2508.00,30.00,0.36,0.00,8.00,0.00,0.00,19.00,236.00,0.00,1.00,50.00,6.00,158212.19,1.00,0.00,53.00,327.00,13885389.00,1016.00,0.00,137251.00,177648894.00,139.00,1.00,2304331.31,0.07,0.00,39.54,7773.39,101.00,510.00
1789,707AEEF0,0.00,152,72729.00,483.00,40.00,290.00,1858.00,85.00,1.58,70.00,18.00,0.00,13.20,3.00,154.00,0.00,19.00,50.00,2.00,182070.02,2.00,0.00,269.00,406.00,172637621.00,10657.00,2643.00,154818.00,631044118.00,0.00,1.00,1644414.70,0.18,0.14,44.61,6711.84,101.00,510.00
1790,707ECE84,1.00,19,17.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,9.00,91.42,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,-0.00,0.00,0.00
1791,709A6556,0.00,272+,22501.00,67.00,0.00,101.00,560.00,0.00,0.00,0.00,7.00,0.00,5.50,3.00,78.00,0.00,50.00,50.00,8.00,590146.30,2.00,0.00,23.00,58.00,77351047.00,0.00,0.00,0.00,1301630443.00,0.00,1.00,50169937.42,0.00,0.00,126.72,42537.00,101.00,560.00
1792,70B3D1B7,0.00,273+,12410.00,127.00,2.00,72.00,274.00,3.00,0.00,62.00,9.00,0.00,30.00,0.00,20.00,0.00,26.00,50.00,3.00,1149502.32,1.00,0.00,87.00,107.00,15518504.00,283.00,1341.00,130000.00,4200583.00,55.00,1.00,99331.95,0.02,0.49,271.33,26511.89,101.00,510.00
1793,70C34BED,1.00,24,10843.00,82.00,0.00,41.00,364.00,12.00,0.50,0.00,4.00,0.00,0.00,0.00,24.00,0.00,45.00,50.00,2.00,937665.16,1.00,0.00,14.00,69.00,17018627.00,4995.00,0.00,136768.00,32471162.00,0.00,1.00,847187.30,0.15,0.00,200.20,26471.16,101.00,557.00
1794,70C392FC,0.00,273+,66655.00,382.00,1.00,235.00,1744.00,20.00,3.00,59.00,11.00,0.00,7.73,8.00,130.00,0.00,45.00,50.00,1.00,158833.07,1.00,0.00,198.00,312.00,319331325.00,27188.00,20976.00,148747.00,739991168.00,203.00,1.00,4987466.86,0.05,0.15,49.48,8624.43,101.00,510.00
1795,70D0AAC8,0.00,28,38604.00,229.00,0.00,212.00,943.00,65.00,1.41,31.00,9.00,0.00,55.00,12.00,67.00,0.00,50.00,50.00,6.00,242928.21,2.00,0.00,178.00,183.00,61612500.00,6495.00,1104.00,153074.00,84241414.00,0.00,1.00,1391948.03,0.28,0.14,88.87,14960.53,101.00,571.00
1796,70D3A377,1.00,26,1083.00,5.00,0.00,3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,50.00,9.00,673.40,2.00,0.00,15.00,5.00,23670371.00,0.00,0.00,0.00,14172044.00,0.00,1.00,3148.00,0.00,0.00,13.10,2709.83,101.00,560.00
1797,70F636FD,1.00,18,514.00,21.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,8.00,251166.75,1.00,9.00,1.00,22.00,9199258.00,0.00,0.00,0.00,27800.00,0.00,0.00,1207.29,0.00,0.00,3033.95,74255.26,0.00,502.00
1798,71006984,0.00,45,4833.00,101.00,0.00,37.00,63.00,46.00,1.88,23.00,3.00,0.00,0.00,0.00,2.00,0.00,46.00,50.00,6.00,694245.56,2.00,0.00,83.00,91.00,18160048.00,11007.00,863.00,157596.00,1261886.00,0.00,1.00,20118.04,0.46,0.23,622.19,29771.66,101.00,560.00
1799,710D145D,0.00,178,2952.00,10.00,0.00,2.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,3.00,2061925.90,1.00,0.00,1.00,10.00,14318981.00,0.00,0.00,0.00,111985727.00,0.00,0.00,234607.80,0.00,0.00,949.88,280241.59,101.00,510.00
1800,7126F4F3,0.00,120,3629.00,175.00,8.00,4.00,64.00,110.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,50.00,2.00,496224.00,1.00,0.00,85.00,158.00,4444058.00,10282.00,0.00,161040.00,578312.00,0.00,1.00,98.14,0.63,0.00,834.75,17309.93,161.00,560.00
1801,712B2BFD,0.00,25,4498.00,74.00,1.00,48.00,110.00,31.00,0.24,8.00,9.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,3.00,852057.33,1.00,0.00,43.00,57.00,15721183.00,4922.00,2087.00,139289.00,13994195.00,8.00,1.00,1975.20,0.42,0.11,676.06,41091.16,101.00,560.00
1802,7136B607,1.00,19,4347.00,9.00,2.00,1.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,50.00,50.00,3.00,175943.40,2.00,0.00,6.00,6.00,8676389.00,0.00,0.00,0.00,29764013.00,0.00,0.00,2884621.11,0.00,0.00,120.27,57827.20,101.00,522.00
1803,713AF3C6,0.00,172,130313.00,425.00,19.00,470.00,2920.00,8.00,0.00,77.00,30.00,0.00,0.00,23.00,198.00,0.00,19.00,50.00,9.00,128461.09,2.00,0.00,240.00,352.00,64056424.00,8083.00,3264.00,139387.00,142486658.00,179.00,1.00,2388212.74,0.02,0.18,26.31,7937.83,101.00,510.00
1804,716241F5,0.00,268+,43480.00,282.00,5.00,187.00,548.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,34.00,0.00,20.00,50.00,5.00,222811.29,1.00,0.00,32.00,233.00,40612909.00,0.00,0.00,0.00,103566911.00,0.00,1.00,2343849.81,0.00,0.00,45.97,7087.38,101.00,560.00
1805,7162F6EA,0.00,105,23366.00,216.00,0.00,128.00,651.00,66.00,1.64,29.00,10.00,0.00,0.00,1.00,69.00,0.00,45.00,50.00,2.00,315494.27,1.00,0.00,113.00,168.00,194698641.00,7425.00,2557.00,159908.00,125350833.00,0.00,1.00,12930707.23,0.31,0.13,141.01,15199.72,101.00,510.00
1806,716731FA,0.00,256+,51679.00,353.00,2.00,205.00,2114.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,174.00,0.00,36.00,50.00,7.00,281535.45,1.00,0.00,30.00,292.00,34189332.00,0.00,0.00,0.00,491400557.00,0.00,1.00,2840121.75,0.00,0.00,66.78,9763.00,101.00,557.00
1807,717893EB,0.00,129,41994.00,237.00,0.00,146.00,767.00,28.00,0.75,11.00,32.00,0.00,0.00,0.00,47.00,0.00,50.00,50.00,6.00,187921.25,2.00,0.00,70.00,180.00,28112089.00,1655.00,1708.00,145006.00,64033585.00,0.00,0.00,266628.48,0.12,0.05,80.55,14255.91,101.00,560.00
1808,717B703B,0.00,273+,161316.00,1569.00,1.00,573.00,4228.00,333.00,0.64,281.00,77.00,0.00,111.00,0.00,49.00,0.00,9.00,50.00,1.00,153040.57,2.00,0.00,597.00,1258.00,305940367.00,29025.00,22760.00,151595.00,579118258.00,121.00,1.00,734744.92,0.21,0.18,21.05,2164.13,101.00,571.00
1809,7185C609,0.00,36,33590.00,97.00,88.00,27.00,799.00,11.00,4.50,0.00,0.00,0.00,0.00,12.00,24.00,0.00,1.00,50.00,6.00,435545.38,1.00,0.00,18.00,77.00,10901778.00,1060.00,0.00,149342.00,15058678.00,0.00,1.00,465427.05,0.11,0.00,92.85,32134.97,101.00,522.00
1810,718974F6,0.00,72,116582.00,326.00,44.00,210.00,3569.00,30.00,0.30,0.00,18.00,0.00,10.28,1.00,526.00,1.00,18.00,50.00,10.00,171159.85,1.00,0.00,49.00,231.00,22733284.00,1105.00,0.00,144499.00,1040622928.00,0.00,0.00,29816119.29,0.09,0.00,29.11,10410.55,101.00,522.00
1811,718F3348,0.00,273+,21761.00,365.00,1.00,116.00,864.00,6.00,5.00,134.00,8.00,0.00,12.71,0.00,41.00,0.00,50.00,50.00,8.00,180785.94,1.00,0.00,220.00,330.00,78555296.00,902.00,18516.00,148630.00,143677106.00,141.00,1.00,186604.08,0.02,0.37,155.47,9267.78,101.00,522.00
1812,7194FEEB,0.00,273+,73193.00,380.00,30.00,280.00,1153.00,35.00,1.19,127.00,34.00,0.00,96.75,4.00,37.00,0.00,1.00,50.00,5.00,159792.58,2.00,0.00,249.00,303.00,112446683.00,15643.00,3226.00,151258.00,2206258436.00,30.00,1.00,4946630.98,0.09,0.33,46.10,8875.00,101.00,560.00
1813,71C8C082,0.00,273+,32349.00,164.00,0.00,118.00,539.00,0.00,0.00,0.00,13.00,0.00,0.00,12.00,17.00,0.00,50.00,50.00,6.00,572756.80,2.00,0.00,8.00,125.00,103987184.00,0.00,0.00,0.00,38099537.00,38.00,1.00,706360.24,0.00,0.00,81.03,15981.36,101.00,560.00
1814,71DA3037,0.00,111,27078.00,210.00,0.00,142.00,753.00,17.00,4.67,67.00,18.00,0.00,8.33,1.00,33.00,0.00,3.00,50.00,6.00,281763.33,2.00,0.00,138.00,164.00,73433410.00,10188.00,10214.00,145933.00,214318279.00,5.00,1.00,1888539.80,0.08,0.32,117.58,15157.08,101.00,567.00
1815,71E68006,0.00,106,55186.00,417.00,0.00,282.00,919.00,51.00,1.12,64.00,25.00,0.00,0.00,0.00,23.00,0.00,50.00,50.00,9.00,328120.11,1.00,0.00,219.00,336.00,56569061.00,7015.00,1770.00,147450.00,69605258.00,6.00,0.00,362661.67,0.12,0.15,56.38,7461.21,101.00,560.00
1816,7206E964,0.00,273+,102497.00,822.00,2.00,346.00,1718.00,18.00,0.50,0.00,25.00,0.00,0.00,16.00,54.00,0.00,50.00,50.00,1.00,332694.71,2.00,0.00,83.00,738.00,85819390.00,5122.00,0.00,139600.00,251950105.00,0.00,1.00,619906.49,0.02,0.00,33.50,4177.22,101.00,506.00
1817,721674F3,1.00,17,8364.00,86.00,1.00,51.00,131.00,7.00,2.50,0.00,13.00,0.00,0.00,0.00,3.00,0.00,13.00,50.00,6.00,508603.29,2.00,0.00,10.00,64.00,15896864.00,2992.00,0.00,140065.00,12864973.00,0.00,1.00,78033.10,0.08,0.00,229.90,22355.01,101.00,560.00
1818,7225C20D,1.00,20,6303.00,101.00,0.00,27.00,267.00,68.00,1.12,0.00,2.00,0.00,0.00,3.00,67.00,0.00,45.00,50.00,2.00,598221.89,1.00,0.00,57.00,90.00,44929265.00,7600.00,0.00,149558.00,135240028.00,0.00,1.00,2176691.50,0.67,0.00,303.69,18951.47,101.00,510.00
1819,722939F4,0.00,274+,16388.00,119.00,0.00,98.00,313.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,10.00,608323.95,2.00,0.00,6.00,99.00,39926592.00,0.00,0.00,0.00,30981829.00,0.00,1.00,52265.87,0.00,0.00,152.16,20815.55,101.00,560.00
1820,7243CC0A,0.00,59,64684.00,410.00,38.00,232.00,1211.00,62.00,0.82,41.00,26.00,0.00,7.26,12.00,12.00,0.00,20.00,50.00,10.00,248214.67,2.00,0.00,182.00,328.00,104688912.00,6536.00,7431.00,147039.00,116798761.00,6.00,1.00,428935.20,0.15,0.10,52.02,8206.59,101.00,560.00
1821,7243F6EA,1.00,23,4819.00,33.00,7.00,2.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,20.00,50.00,3.00,238828.61,1.00,0.00,2.00,34.00,9825736.00,0.00,0.00,0.00,10465915.00,0.00,1.00,315684.36,0.00,0.00,255.08,37244.77,101.00,506.00
1822,7247ADC9,1.00,21,1415.00,11.00,0.00,3.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,50.00,50.00,7.00,1722452.96,2.00,0.00,5.00,12.00,7088108.00,0.00,0.00,0.00,1053767.00,0.00,0.00,96197.91,0.00,0.00,1937.99,249285.77,101.00,574.00
1823,725011EE,0.00,137,24689.00,118.00,33.00,31.00,951.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,24.00,0.00,1.00,50.00,7.00,265903.38,2.00,0.00,11.00,94.00,3854753.00,8.00,0.00,130000.00,1829421.00,148.00,1.00,29817.47,0.01,0.00,139.08,29097.27,101.00,510.00
1824,725BAAD1,1.00,22,419.00,21.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,46.00,10.00,777971.65,2.00,0.00,2.00,22.00,0.00,0.00,0.00,0.00,142459.00,0.00,0.00,3669135.29,0.00,0.00,5113.82,102025.61,151.00,502.00
1825,7261E5F7,0.00,134,4341.00,14.00,0.00,9.00,54.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,42.00,50.00,8.00,1206216.49,2.00,0.00,5.00,12.00,22743829.00,0.00,0.00,0.00,1931089.00,4.00,1.00,87473.36,0.00,0.00,653.17,202379.96,101.00,506.00
1826,727888FC,1.00,20,27476.00,178.00,43.00,39.00,776.00,18.00,0.80,0.00,1.00,0.00,12.25,1.00,169.00,0.00,1.00,50.00,3.00,771423.22,2.00,0.00,27.00,152.00,11418352.00,1669.00,0.00,145285.00,87349676.00,0.00,1.00,1766271.88,0.10,0.00,120.28,18566.27,101.00,510.00
1827,7279499E,1.00,21,5907.00,26.00,12.00,6.00,308.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,20.00,0.00,47.00,50.00,5.00,596004.56,1.00,0.00,3.00,24.00,7199088.00,0.00,0.00,0.00,1434201.00,0.00,0.00,561303.46,0.00,0.00,233.03,52906.45,101.00,522.00
1828,727A08FE,0.00,274+,13958.00,100.00,0.00,72.00,176.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,12.00,0.00,50.00,50.00,1.00,687860.10,2.00,0.00,11.00,76.00,24006362.00,0.00,0.00,0.00,15166726.00,0.00,0.00,131731.10,0.00,0.00,234.02,32662.06,101.00,560.00
1829,729153F2,0.00,273+,101661.00,1215.00,0.00,538.00,1136.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,15.00,0.00,50.00,50.00,10.00,98924.85,2.00,0.00,9.00,1000.00,30728481.00,0.00,0.00,0.00,97704231.00,0.00,1.00,11787.88,0.00,0.00,33.17,2775.20,101.00,560.00
1830,72A5DAED,0.00,99,110307.00,509.00,93.00,333.00,1539.00,0.00,0.00,0.00,25.00,0.00,0.00,3.00,57.00,0.00,1.00,50.00,3.00,509757.23,2.00,0.00,49.00,392.00,19050612.00,0.00,0.00,0.00,13241934.00,0.00,1.00,189468.44,0.00,0.00,31.34,6678.47,101.00,567.00
1831,72CC3A53,0.00,30,136293.00,655.00,31.00,359.00,2589.00,12.00,1.40,0.00,44.00,0.00,0.00,19.00,141.00,0.00,45.00,50.00,10.00,84434.31,1.00,0.00,56.00,576.00,47332740.00,2213.00,0.00,139600.00,217238428.00,76.00,1.00,632177.58,0.02,0.00,25.36,5269.26,101.00,522.00
1832,72DB82F4,1.00,22,17982.00,165.00,1.00,105.00,654.00,4.00,0.00,0.00,8.00,0.00,0.00,0.00,78.00,0.00,50.00,50.00,1.00,942604.56,2.00,0.00,153.00,139.00,62718683.00,265.00,0.00,130000.00,87550071.00,120.00,1.00,466626.39,0.02,0.00,168.36,18346.49,101.00,510.00
1833,72F5AAD7,0.00,145,15240.00,67.00,19.00,40.00,451.00,1.00,0.00,2.00,2.00,0.00,0.00,2.00,26.00,0.00,15.00,50.00,6.00,242256.24,2.00,0.00,12.00,57.00,67389316.00,0.00,2085.00,130000.00,83300959.00,17.00,1.00,211446.30,0.01,0.03,64.66,14571.23,101.00,522.00
1834,730AD909,0.00,273+,38886.00,174.00,0.00,148.00,709.00,25.00,1.27,8.00,19.00,0.00,29.00,49.00,3.00,1.00,50.00,50.00,6.00,169991.13,1.00,0.00,142.00,150.00,100390776.00,11408.00,26094.00,145072.00,93929164.00,0.00,1.00,1032946.51,0.14,0.05,88.94,19805.33,101.00,557.00
1835,7328A0EE,0.00,110,43237.00,101.00,45.00,65.00,788.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,17.00,0.00,6.00,50.00,5.00,399902.89,2.00,0.00,11.00,76.00,5976749.00,0.00,162.00,0.00,2739230.00,0.00,1.00,53562.47,0.00,0.01,74.07,31666.53,101.00,567.00
1836,73388606,1.00,19,47963.00,248.00,65.00,198.00,1007.00,5.00,0.67,7.00,7.00,0.00,0.00,5.00,79.00,0.00,1.00,50.00,8.00,677842.89,2.00,0.00,47.00,185.00,13049626.00,237.00,572.00,136834.00,23851966.00,0.00,1.00,158297.76,0.02,0.03,59.36,11480.30,101.00,522.00
1837,733EE306,1.00,21,21017.00,41.00,42.00,2.00,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,45.00,9.00,224807.92,2.00,0.00,3.00,41.00,0.00,0.00,0.00,0.00,437406.00,0.00,1.00,7445.15,0.00,0.00,61.74,31643.42,101.00,506.00
1838,735D1461,0.00,272+,253.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,286321.71,1.00,9.00,1.00,9.00,72143290.00,0.00,0.00,0.00,190442462.00,0.00,1.00,0.00,0.00,0.00,2733.58,86418.52,152.00,0.00
1839,736961EB,0.00,28,12924.00,162.00,21.00,87.00,495.00,33.00,0.27,100.00,11.00,0.00,0.00,0.00,107.00,0.00,1.00,50.00,8.00,788553.33,2.00,0.00,180.00,134.00,10887638.00,4778.00,4152.00,138765.00,20287497.00,231.00,1.00,572799.33,0.20,0.62,216.33,17256.16,101.00,574.00
1840,738A68F6,1.00,20,43418.00,120.00,153.00,78.00,1010.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,71.00,0.00,1.00,50.00,2.00,125038.58,2.00,0.00,10.00,103.00,2808178.00,0.00,0.00,0.00,3865445.00,0.00,1.00,175279.43,0.00,0.00,24.85,8948.63,101.00,522.00
1841,7398CE42,0.00,127,44050.00,352.00,0.00,303.00,707.00,65.00,1.10,212.00,25.00,0.00,44.50,3.00,21.00,0.00,46.00,50.00,5.00,337680.29,2.00,0.00,559.00,297.00,132739159.00,20969.00,20164.00,150974.00,4201545917.00,104.00,1.00,11542791.62,0.18,0.60,78.17,9575.25,101.00,560.00
1842,739FA4F5,0.00,49,11958.00,89.00,2.00,56.00,330.00,10.00,4.00,26.00,6.00,0.00,0.00,0.00,1.00,0.00,36.00,50.00,5.00,1223237.31,1.00,0.00,65.00,73.00,129904330.00,4417.00,2225.00,141724.00,26782149.00,11.00,1.00,424804.55,0.11,0.29,280.52,37656.48,101.00,553.00
1843,73C062EA,1.00,19,1204.00,23.00,1.00,17.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,9.00,532175.16,1.00,0.00,14.00,24.00,35924371.00,0.00,0.00,0.00,35075287.00,1.00,1.00,6649494.83,0.00,0.00,2568.17,134430.87,152.00,506.00
1844,73C563EF,1.00,19,10221.00,6.00,34.00,7.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,35.00,6.00,171205.98,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,116273.00,0.00,0.00,43341.33,0.00,0.00,35.41,59119.56,101.00,560.00
1845,73E8C8D8,1.00,18,21489.00,296.00,5.00,75.00,431.00,11.00,0.57,0.00,13.00,0.00,0.00,0.00,4.00,0.00,1.00,50.00,2.00,235848.16,2.00,0.00,13.00,256.00,87978837.00,30000.00,0.00,135163.00,68990163.00,0.00,1.00,198810.78,0.04,0.00,157.16,11408.88,101.00,557.00
1846,741339000000000.0,,,56685.00,164.00,3.00,283.00,1315.00,14.00,1.33,7.00,15.00,0.00,0.00,1.00,191.00,0.00,45.00,50.00,6.00,239679.87,1.00,0.00,59.00,140.00,28784247.00,1114.00,766.00,142066.00,292650392.00,0.00,1.00,6433723.03,0.09,0.04,56.57,19553.71,101.00,560.00
1847,741339E9,1.00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,742736EF,1.00,23,37151.00,63.00,80.00,35.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,47.00,0.00,1.00,50.00,3.00,279273.53,2.00,0.00,11.00,52.00,7276631.00,0.00,0.00,0.00,85703521.00,0.00,1.00,3514530.52,0.00,0.00,36.94,21781.54,101.00,506.00
1849,7429E48C,0.00,273+,77239.00,366.00,62.00,212.00,2240.00,0.00,0.00,0.00,7.00,0.00,7.50,21.00,298.00,0.00,1.00,50.00,5.00,153219.87,1.00,0.00,48.00,331.00,132274463.00,0.00,0.00,0.00,466781628.00,198.00,1.00,4319179.49,0.00,0.00,44.88,9118.08,101.00,506.00
1850,742D8D89,0.00,52,44105.00,363.00,1.00,224.00,661.00,115.00,1.56,35.00,34.00,0.00,0.00,5.00,17.00,0.00,50.00,50.00,6.00,192660.83,1.00,0.00,174.00,310.00,66835099.00,22138.00,12034.00,159667.00,314068850.00,0.00,1.00,2543742.75,0.32,0.10,77.07,9363.92,101.00,560.00
1851,745743EE,1.00,24,1743.00,16.00,0.00,4.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,1690891.68,1.00,0.00,5.00,13.00,77726682.00,0.00,0.00,0.00,99013676.00,0.00,0.00,223162.44,0.00,0.00,1682.35,181387.24,101.00,571.00
1852,7458A0F7,0.00,277+,40670.00,98.00,1.00,149.00,1104.00,3.00,0.50,0.00,7.00,0.00,0.00,17.00,33.00,0.00,50.00,50.00,3.00,768927.10,2.00,0.00,149.00,84.00,71123890.00,11649.00,0.00,134800.00,2277210884.00,62.00,1.00,28163441.57,0.03,0.00,76.53,31599.23,101.00,571.00
1853,746AF07C,0.00,115,51941.00,401.00,9.00,297.00,954.00,18.00,0.29,128.00,33.00,0.00,0.00,3.00,17.00,0.00,45.00,50.00,6.00,247726.74,2.00,0.00,240.00,317.00,38813646.00,772.00,1376.00,143427.00,65697410.00,67.00,1.00,62655.91,0.04,0.32,65.30,8444.37,101.00,560.00
1854,7490C987,1.00,20,15428.00,23.00,40.00,26.00,232.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,0.00,1.00,41.00,3.00,340880.28,1.00,0.00,5.00,18.00,0.00,0.00,0.00,0.00,170126515.00,2.00,0.00,8343129.70,0.00,0.00,84.40,56267.88,101.00,506.00
1855,749879F2,1.00,20,46202.00,202.00,1.00,132.00,1108.00,0.00,0.00,0.00,16.00,0.00,6.91,6.00,172.00,0.00,50.00,50.00,5.00,395877.36,2.00,0.00,22.00,170.00,57925756.00,0.00,0.00,0.00,144589093.00,0.00,1.00,4724767.02,0.00,0.00,73.08,16706.63,101.00,560.00
1856,74B224EC,0.00,274+,20900.00,206.00,0.00,104.00,1284.00,26.00,3.33,86.00,8.00,0.00,102.75,0.00,100.00,0.00,45.00,50.00,8.00,491723.23,1.00,0.00,141.00,136.00,152187918.00,7428.00,5330.00,151194.00,50979575.00,16.00,1.00,1757210.08,0.13,0.42,153.19,15497.80,101.00,523.00
1857,74E08191,0.00,116,40341.00,194.00,1.00,155.00,1133.00,9.00,2.00,0.00,20.00,0.00,0.00,5.00,143.00,0.00,14.00,50.00,6.00,297083.71,2.00,0.00,44.00,155.00,50621848.00,6229.00,0.00,140740.00,351891333.00,0.00,1.00,7470941.34,0.05,0.00,82.29,17062.45,101.00,523.00
1858,74EE13F7,0.00,25,435.00,3.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,1029038.77,1.00,0.00,1.00,4.00,41245113.00,0.00,0.00,0.00,3107242.00,0.00,1.00,266.33,0.00,0.00,2372.83,343950.67,101.00,571.00
1859,74F708EF,1.00,23,85.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,53.99,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,989821.00,0.00,0.00,117.00,0.00,0.00,4.52,-0.00,101.00,506.00
1860,750173EE,1.00,17,33818.00,123.00,1.00,226.00,762.00,0.00,0.00,0.00,2.00,0.00,203.00,6.00,44.00,0.00,50.00,50.00,7.00,404644.05,2.00,0.00,53.00,89.00,21356142.00,0.00,0.00,0.00,122802499.00,0.00,0.00,5668903.90,0.00,0.00,99.27,27216.47,101.00,567.00
1861,750A22BE,0.00,270+,11659.00,41.00,39.00,15.00,116.00,11.00,0.57,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,50.00,9.00,689844.06,1.00,0.00,8.00,35.00,0.00,189.00,0.00,143083.00,1088919.00,0.00,1.00,5723.24,0.27,0.00,259.53,73733.74,101.00,506.00
1862,7521A781,0.00,279+,17771.00,198.00,0.00,76.00,408.00,3.00,0.50,0.00,4.00,0.00,0.00,28.00,15.00,0.00,50.00,50.00,8.00,151833.98,2.00,0.00,29.00,191.00,60550182.00,414.00,0.00,134800.00,205590757.00,0.00,1.00,452125.27,0.02,0.00,163.66,14453.22,101.00,560.00
1863,75292929,0.00,275+,127258.00,685.00,61.00,481.00,3017.00,158.00,1.03,556.00,36.00,0.00,22.29,18.00,256.00,0.00,1.00,50.00,8.00,77974.65,1.00,0.00,782.00,570.00,53075373.00,11818.00,26551.00,153918.00,157144859.00,0.00,1.00,2029561.47,0.23,0.81,24.00,4430.54,101.00,557.00
1864,754882FA,0.00,274+,61206.00,518.00,0.00,284.00,2465.00,160.00,1.50,14.00,19.00,0.00,0.00,3.00,50.00,0.00,47.00,50.00,5.00,386424.61,2.00,0.00,260.00,438.00,120466045.00,11016.00,930.00,159676.00,903208825.00,129.00,1.00,632708.13,0.31,0.03,52.55,6204.33,101.00,571.00
1865,7548A25D,0.00,25,155.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,9.00,69.81,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.18,-0.00,161.00,0.00
1866,755B9EFE,1.00,19,10713.00,63.00,16.00,28.00,288.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,1.00,50.00,6.00,417298.39,2.00,0.00,13.00,55.00,10033721.00,1125.00,0.00,130000.00,9261062.00,0.00,1.00,290787.56,0.02,0.00,250.07,42512.73,101.00,522.00
1867,7569517C,1.00,18,41618.00,193.00,72.00,37.00,560.00,36.00,0.20,0.00,1.00,0.00,0.00,0.00,8.00,0.00,1.00,50.00,7.00,116672.87,1.00,0.00,43.00,156.00,9589655.00,1106.00,0.00,135771.00,24872634.00,0.00,1.00,411695.51,0.19,0.00,45.50,9809.65,101.00,506.00
